Date,Open,High,Low,Close
2024-04-10,135.77052985645722,136.71200130919343,131.80642679495483,133.14431762695312
2024-04-12,133.78847923616354,135.770530780403,120.90514419860705,124.07642364501953
2024-04-15,122.88719409728321,127.84232289152851,119.02219212558659,125.46385955810547
2024-04-16,121.05379403596498,126.85129302532792,121.05379403596498,126.40533447265625
2024-04-18,127.74321267433282,130.81539853720528,123.28360437603632,124.72058868408203
2024-04-19,124.86924692081884,126.30623126180683,123.5809103964715,124.62149047851562
2024-04-22,125.41431099448492,129.82437253326734,123.9773191283624,126.0584716796875
2024-04-23,127.0494967240319,127.84232033965611,126.30622741973157,127.14860534667969
2024-04-24,129.32885823128032,130.02257322041092,125.66206604143063,126.10802459716797
2024-04-25,126.10802641210212,127.44591722042155,124.62148779034845,125.51341247558594
2024-04-26,125.51341230564778,126.70264017707,123.82866400005217,124.72058868408203
2024-04-29,124.6214898054278,125.86027201025313,122.3421275241786,123.5809097290039
2024-04-30,123.58090964086135,124.3737332757547,120.85558879218944,122.78809356689453
2024-05-02,123.7791170038272,127.84232104420983,122.63943588543384,126.0584716796875
2024-05-03,126.90084642148443,126.90084642148443,123.38270209246924,124.57192993164062
2024-05-06,124.869240764419,125.90982079515965,119.91411216265635,122.44123077392578
2024-05-07,122.44123528145067,124.72058998561744,120.90514233398437,123.87821960449219
2024-05-08,123.72955913927223,123.77911344944624,121.54930558828661,122.19347381591797
2024-05-09,122.19347395790935,122.93674324582625,120.11231390300107,120.85558319091797
2024-05-10,120.90514297383572,120.95469728631036,117.93206568759386,119.07174682617188
2024-05-13,121.79706332651483,121.79706332651483,117.23834649577155,119.22039794921875
2024-05-14,116.44552676541252,125.86027148261608,116.44552676541252,123.3331527709961
2024-05-15,125.76116952360057,125.76116952360057,119.4186031944487,120.70693969726562
2024-05-16,121.00423894285889,122.78808826386393,120.954692193397,122.44123077392578
2024-05-17,122.4412356538405,122.4412356538405,116.59418215854006,120.40962982177734
2024-05-21,122.83763884003237,122.83763884003237,115.15718926803461,116.99059295654297
2024-05-22,118.72488471090507,118.72488471090507,113.22468892058912,117.63475036621094
2024-05-23,118.42757826844817,118.67533470834033,113.96796235038946,114.56257629394531
2024-05-24,114.0175157924156,117.43655161245836,113.86886041742973,114.8598861694336
2024-05-27,116.84193426350411,116.84193426350411,110.94532667461294,112.58052062988281
2024-05-28,113.96796220404036,113.96796220404036,110.00385917085634,110.84622955322266
2024-05-29,109.0128356483719,113.91841022817798,108.96328133507016,113.42289733886719
2024-05-30,112.77873448059071,113.96796236788501,110.79668296114924,111.63905334472656
2024-05-31,113.81930256555533,115.95000937828165,110.54892222221082,113.91840362548828
2024-06-03,118.92309251174429,118.92309251174429,111.73815567249306,113.72020721435547
2024-06-04,114.85988901689035,115.85091479346244,99.64764485869412,105.1973876953125
2024-06-05,105.19738501818364,112.97693565411033,102.02609807730187,111.93635559082031
2024-06-06,114.85988401886074,117.23834729132228,111.93635356863201,115.99956512451172
2024-06-07,116.7923850241968,118.82399086909847,114.95898886907361,116.3959732055664
2024-06-10,117.93206632021904,122.88719515720302,116.39597335638337,118.35820770263672
2024-06-11,121.69796420109049,121.69796420109049,119.06183209684522,120.00330352783203
2024-06-12,120.89523046526932,121.46011484659263,114.51302970596818,116.52481079101562
2024-06-13,116.94103740523074,119.32941306961612,115.56351223050086,116.28695678710938
2024-06-14,116.28695892108284,118.42757818957,115.31575791147132,116.10858154296875
2024-06-18,116.84193699325613,116.84193699325613,112.03546363620312,113.23460388183594
2024-06-19,114.95898353340749,114.95898353340749,111.62913650894504,113.1255874633789
2024-06-20,114.89952472382532,115.35539564901367,113.05621627449675,114.71122741699219
2024-06-21,115.9004601153807,116.73292568910946,114.71123222254138,115.3950424194336
2024-06-24,116.94104096319509,117.03022965332903,112.94720831631898,114.88961791992188
2024-06-25,115.53378132630795,116.49507749339304,113.03639225457172,114.20580291748047
2024-06-26,114.95898978826214,115.95001556229889,113.0066678036615,114.34455108642578
2024-06-27,115.84099506275722,117.19870301238039,114.38418605395506,114.8004150390625
2024-06-28,115.4049422595395,116.83202171818428,114.4634708483607,115.08781433105469
2024-07-01,115.5833307499818,117.9320645044836,114.55266306044656,116.029296875
2024-07-02,116.94103569870039,116.94103569870039,114.25535688784647,114.75086975097656
2024-07-03,117.43655316227432,117.43655316227432,114.51303017965162,115.01844787597656
2024-07-04,114.01751295836834,116.67346221015885,114.01751295836834,114.958984375
2024-07-05,115.45449591302331,117.33744628559262,113.61118747640481,114.0472412109375
2024-07-08,114.04724811462148,114.05715292851411,110.59847508739668,111.04444122314453
2024-07-09,111.04444000120853,115.95001451396729,110.81650074843321,112.67962646484375
2024-07-10,114.36437376665938,114.36437376665938,109.0128331715091,110.43000030517578
2024-07-11,113.80000305175781,113.80000305175781,110.98999786376953,112.54000091552734
2024-07-12,111.0,113.25,110.88999938964844,111.9800033569336
2024-07-15,113.44999694824219,113.44999694824219,109.43000030517578,110.01000213623047
2024-07-16,111.0,112.0,109.0,109.41999816894531
2024-07-18,109.01000213623047,111.75,107.5,108.5199966430664
2024-07-19,110.83999633789062,110.83999633789062,107.19999694824219,107.86000061035156
2024-07-22,108.0,108.0,102.51000213623047,105.04000091552734
2024-07-23,106.18000030517578,109.9000015258789,103.0,108.3499984741211
2024-07-24,109.79000091552734,109.79000091552734,106.87000274658203,108.81999969482422
2024-07-25,109.0,109.19000244140625,106.25,107.58000183105469
