Date,Open,High,Low,Close
2025-06-16,527.9000244140625,534.0999755859375,503.20001220703125,517.5499877929688
2025-06-17,517.5499877929688,518.0,493.04998779296875,499.8500061035156
2025-06-18,495.0,505.0,480.0,490.0
2025-06-19,488.04998779296875,500.0,475.0,478.25
2025-06-20,478.25,485.0,475.0,478.54998779296875
2025-06-23,477.95001220703125,502.0,462.25,489.6499938964844
2025-06-24,498.45001220703125,505.0,498.0,501.45001220703125
2025-06-25,515.0,515.0,502.0,507.20001220703125
2025-06-26,511.79998779296875,513.0,487.54998779296875,496.8500061035156
2025-06-27,499.95001220703125,506.0,495.5,499.1000061035156
2025-06-30,507.8999938964844,524.0499877929688,503.0,524.0
2025-07-01,530.0,549.9500122070312,524.0499877929688,543.5499877929688
2025-07-02,550.0,563.8499755859375,527.0,532.2000122070312
2025-07-03,538.7999877929688,550.0,525.5,549.4000244140625
2025-07-04,553.9500122070312,554.9500122070312,535.0,543.0999755859375
2025-07-07,540.4000244140625,543.0,531.0,536.1500244140625
2025-07-08,536.0499877929688,536.0499877929688,520.0999755859375,526.25
2025-07-09,522.0499877929688,540.0,522.0499877929688,529.5499877929688
2025-07-10,537.0,537.0,525.0,533.2999877929688
2025-07-11,533.75,533.75,522.2000122070312,525.0
2025-07-14,518.5499877929688,525.0,510.6000061035156,522.0
