Date,Time,Open,High,Low,Close
2025-05-16,09:15:00,719.5999755859375,719.5999755859375,704.9000244140625,707.0999755859375
2025-05-16,09:30:00,706.9500122070312,708.4500122070312,703.75,708.25
2025-05-16,09:45:00,708.25,708.7000122070312,705.25,706.5
2025-05-16,10:00:00,705.6500244140625,707.5,702.0999755859375,703.4000244140625
2025-05-16,10:15:00,704.25,704.6500244140625,699.0999755859375,700.7999877929688
2025-05-16,10:30:00,700.7999877929688,703.9500122070312,700.2000122070312,703.4500122070312
2025-05-16,10:45:00,703.2000122070312,709.0999755859375,702.9500122070312,704.2000122070312
2025-05-16,11:00:00,704.3499755859375,706.2000122070312,704.0,705.5499877929688
2025-05-16,11:15:00,705.5499877929688,705.9000244140625,703.2000122070312,705.2000122070312
2025-05-16,11:30:00,704.75,706.5999755859375,704.25,706.2999877929688
2025-05-16,11:45:00,706.25,707.8499755859375,705.4000244140625,707.0499877929688
2025-05-16,12:00:00,707.8499755859375,709.3499755859375,706.9500122070312,709.3499755859375
2025-05-16,12:15:00,709.3499755859375,713.0,708.7000122070312,709.3499755859375
2025-05-16,12:30:00,708.9500122070312,709.6500244140625,702.0,702.3499755859375
2025-05-16,12:45:00,702.3499755859375,704.9500122070312,702.0,703.4500122070312
2025-05-16,13:00:00,703.4500122070312,703.6500244140625,702.0999755859375,702.9500122070312
2025-05-16,13:15:00,702.7000122070312,703.5499877929688,702.0,702.5999755859375
2025-05-16,13:30:00,702.5999755859375,703.9500122070312,702.1500244140625,703.4500122070312
2025-05-16,13:45:00,703.4500122070312,705.5,702.1500244140625,703.2000122070312
2025-05-16,14:00:00,703.2000122070312,703.9000244140625,702.0,703.0999755859375
2025-05-16,14:15:00,702.7999877929688,703.9000244140625,701.5499877929688,702.9000244140625
2025-05-16,14:30:00,702.9000244140625,703.9000244140625,702.0,703.7000122070312
2025-05-16,14:45:00,703.6500244140625,709.0499877929688,703.5,709.0
2025-05-16,15:00:00,706.9500122070312,712.2000122070312,705.4500122070312,705.4500122070312
2025-05-16,15:15:00,705.8499755859375,711.75,704.1500244140625,705.1500244140625
2025-05-19,09:15:00,707.9500122070312,714.0,705.75,711.5499877929688
2025-05-19,09:30:00,713.4000244140625,713.5,702.0499877929688,705.1500244140625
2025-05-19,09:45:00,705.1500244140625,709.2999877929688,704.5499877929688,709.2999877929688
2025-05-19,10:00:00,709.6500244140625,721.7999877929688,708.75,716.0499877929688
2025-05-19,10:15:00,716.0,721.0499877929688,716.0,716.7999877929688
