Date,Open,High,Low,Close
2025-06-16,614.6500244140625,620.9000244140625,593.2999877929688,609.7999877929688
2025-06-17,611.0,626.0,595.5,605.4000244140625
2025-06-18,605.0,611.1500244140625,590.0999755859375,594.4000244140625
2025-06-19,594.4000244140625,606.6500244140625,574.9000244140625,587.2999877929688
2025-06-20,593.5,599.0499877929688,585.7999877929688,592.7999877929688
2025-06-23,592.0,624.0,588.5,614.2999877929688
2025-06-24,616.0,619.0,591.0,594.5
2025-06-25,596.0,598.0,580.0499877929688,581.7000122070312
2025-06-26,584.5999755859375,594.0,575.5999755859375,585.0999755859375
2025-06-27,588.0,590.2000122070312,576.0,577.0499877929688
2025-06-30,579.0,581.8499755859375,561.0499877929688,564.4000244140625
2025-07-01,565.0499877929688,582.4500122070312,565.0499877929688,571.1500244140625
2025-07-02,571.1500244140625,577.3499755859375,560.0,563.2999877929688
2025-07-03,563.6500244140625,587.9000244140625,560.0,578.2000122070312
2025-07-04,576.9500122070312,586.3499755859375,572.2000122070312,575.0499877929688
2025-07-07,575.0,575.0,564.0,568.8499755859375
2025-07-08,568.8499755859375,573.9000244140625,554.0,559.75
2025-07-09,560.0499877929688,573.5,557.0,561.0
2025-07-10,561.0,566.9500122070312,553.3499755859375,557.8499755859375
2025-07-11,559.0499877929688,563.0,540.9000244140625,544.8499755859375
2025-07-14,540.0,544.2000122070312,529.7000122070312,532.5999755859375
