Date,Open,High,Low,Close
2017-03-15,38.96341585529562,40.89447830048904,38.96341585529562,40.50337600708008
2017-03-16,41.310019550492974,41.310019550492974,40.74781143786393,41.09002685546875
2017-03-17,41.505572032922714,43.314411692484434,41.505572032922714,42.92331314086914
2017-03-20,43.94994582210802,44.805478679541274,42.97219398504145,43.11885452270508
2017-03-21,43.949957561607214,43.949957561607214,42.972205463372696,43.241085052490234
2017-03-22,42.385547551795476,43.26552584048219,42.263328552246094,42.263328552246094
2017-03-23,43.02108323642973,43.02108323642973,42.28776931762695,42.28776931762695
2017-03-24,42.36110564036742,42.38554720217897,41.578904795668905,41.774452209472656
2017-03-27,42.99664658238139,43.021091876515236,42.38555152731725,42.50777053833008
2017-03-28,42.33665636378834,43.26552141123805,42.16555052790149,42.53220748901367
2017-03-29,42.60554798503727,43.021091876515236,42.214445657864935,42.50777053833008
2017-03-30,42.04333978841262,42.50777053833008,42.04333978841262,42.50777053833008
2017-03-31,43.02108614002252,43.9988380977503,42.654429155874595,43.06997299194336
2017-04-03,43.02108478019251,44.683263801756375,43.02108478019251,44.2432746887207
2017-04-05,45.22102680835095,45.269913658934996,44.48771286010742,44.48771286010742
2017-04-06,44.97659342666094,45.95434545767531,44.927706571075824,45.58768844604492
2017-04-07,45.95434431220161,45.95434431220161,44.87881859682592,45.00103759765625
2017-04-10,45.9543446551194,46.39433380735741,45.26991749939672,45.48991394042969
2017-04-11,45.4654655456543,45.4654655456543,45.4654655456543,45.4654655456543
2017-04-12,45.4654652665301,45.4654652665301,44.73215131061833,45.09880828857422
2017-04-13,45.85656762929646,45.85656762929646,45.22102737426758,45.22102737426758
2017-04-17,45.70990408034552,46.19878005981445,45.70990408034552,46.19878005981445
2017-04-18,45.70990353245889,45.70990353245889,45.4654655456543,45.4654655456543
2017-04-19,44.9765897297751,44.9765897297751,44.53660060601828,44.707706451416016
2017-04-20,44.976589753666026,45.709903717041016,44.976589753666026,45.709903717041016
2017-04-21,45.58768844604492,45.58768844604492,45.58768844604492,45.58768844604492
2017-04-24,46.003226848546994,46.19877797748599,45.51435089111328,45.51435089111328
2017-04-25,45.954341888427734,45.954341888427734,45.954341888427734,45.954341888427734
2017-04-26,45.26991459305048,45.709903717041016,44.976589753666026,45.709903717041016
2017-04-27,45.02547836303711,45.02547836303711,45.02547836303711,45.02547836303711
2017-04-28,45.02547836303711,45.02547836303711,45.02547836303711,45.02547836303711
2017-05-02,45.2210308554394,45.2210308554394,44.48771684156741,44.732154846191406
2017-05-03,44.732152714582774,44.732152714582774,43.87661973916726,43.925506591796875
2017-05-04,43.99883613157808,43.99883613157808,43.50996017456055,43.50996017456055
2017-05-05,43.50995918229825,43.50995918229825,42.28776931762695,42.28776931762695
2017-05-08,42.28776931762695,42.28776931762695,42.28776931762695,42.28776931762695
2017-05-09,42.75220489501953,42.75220489501953,42.75220489501953,42.75220489501953
2017-05-10,43.99884033203125,43.99884033203125,43.99884033203125,43.99884033203125
2017-05-11,44.4388313293457,44.4388313293457,44.4388313293457,44.4388313293457
2017-05-12,44.46326916583653,44.5610466003418,44.46326916583653,44.5610466003418
2017-05-15,45.269919557413445,45.2943648508044,44.60993766396695,45.17214584350586
2017-05-16,45.954341796875,46.14989293346554,45.832122802734375,45.832122802734375
2017-05-17,44.9765914092044,45.95434339636102,44.9765914092044,45.90545654296875
2017-05-18,46.8343208688766,47.714295404241966,46.05211630878148,46.93209457397461
2017-05-19,47.4209694108418,47.54318840416871,47.4209694108418,47.46985626220703
2017-05-22,47.42097182207659,47.42097182207659,46.44321982574511,46.51655197143555
2017-05-23,46.19877987719597,46.19877987719597,45.954341888427734,45.954341888427734
2017-05-24,45.09880910600935,46.56543704441616,45.09880910600935,46.19878005981445
2017-05-25,46.44321658425895,47.812070775515515,45.7099026381917,47.24986267089844
2017-05-26,47.24986267089844,47.24986267089844,47.24986267089844,47.24986267089844
2017-05-29,46.638771057128906,46.638771057128906,46.638771057128906,46.638771057128906
2017-05-30,46.68766029696552,46.93209830899151,46.68766029696552,46.809879302978516
2017-05-31,47.42097091674805,47.42097091674805,47.42097091674805,47.42097091674805
2017-06-01,47.176529833333724,47.42096781174478,47.176529833333724,47.396522521972656
2017-06-02,47.396522521972656,47.396522521972656,47.396522521972656,47.396522521972656
2017-06-05,47.909846114878974,48.643160086025084,47.4209701341149,48.447608947753906
2017-06-06,48.398721013450974,48.398721013450974,47.983177185058594,47.983177185058594
2017-06-07,48.39872360229492,49.37647559426048,48.39872360229492,48.39872360229492
2017-06-08,48.88759896717821,49.86535094652177,48.83871211417659,49.6697998046875
2017-06-09,49.37647789175029,50.8431059479409,49.009820877702644,50.696441650390625
2017-06-12,51.33197784423828,51.82085382370722,51.33197784423828,51.33197784423828
2017-06-13,52.554169289550906,58.665119206940545,52.554169289550906,55.536312103271484
2017-06-14,58.17623827547432,66.38935575923699,58.17623827547432,64.97161102294922
2017-06-15,70.39813756573618,70.39813756573618,65.99825396787767,69.22483825683594
2017-06-16,69.95815477439848,71.86476808671448,68.73596484095096,71.644775390625
2017-06-19,73.3069575837476,75.50689967004674,71.49811780472174,74.92024993896484
2017-06-20,75.77578334710743,82.40005493164062,75.75133805409651,82.40005493164062
2017-06-21,86.97104122843918,90.63761138916016,85.57774904315886,90.63761138916016
2017-06-22,95.13526828455166,95.15970611572266,95.13526828455166,95.15970611572266
2017-06-23,99.24183139132685,99.90181699774243,90.41761779785156,90.41761779785156
2017-06-27,85.91995239257812,85.91995239257812,85.91995239257812,85.91995239257812
