Date,Open,High,Low,Close
2025-06-16,431.70001220703125,439.8999938964844,412.0,419.54998779296875
2025-06-17,420.79998779296875,432.8500061035156,417.5,418.54998779296875
2025-06-18,418.54998779296875,421.8999938964844,410.0,412.29998779296875
2025-06-19,412.29998779296875,418.95001220703125,395.70001220703125,397.5
2025-06-20,399.8999938964844,410.25,397.79998779296875,405.8500061035156
2025-06-23,401.0,404.54998779296875,399.0,401.1499938964844
2025-06-24,404.70001220703125,417.04998779296875,404.70001220703125,409.29998779296875
2025-06-25,415.45001220703125,424.45001220703125,412.04998779296875,422.70001220703125
2025-06-26,425.70001220703125,428.0,420.0,422.6499938964844
2025-06-27,425.0,437.95001220703125,423.3999938964844,427.20001220703125
2025-06-30,432.0,437.8999938964844,427.54998779296875,435.3500061035156
2025-07-01,438.20001220703125,447.5,435.0,445.29998779296875
2025-07-02,447.8999938964844,454.3500061035156,438.29998779296875,447.54998779296875
2025-07-03,454.25,461.29998779296875,444.6499938964844,447.8500061035156
2025-07-04,444.0,479.0,444.0,458.8500061035156
2025-07-07,463.45001220703125,478.0,456.8999938964844,463.6000061035156
2025-07-08,463.95001220703125,469.0,452.0,456.6499938964844
2025-07-09,455.04998779296875,457.79998779296875,440.0,447.5
2025-07-10,450.79998779296875,455.5,443.5,445.95001220703125
2025-07-11,448.0,448.20001220703125,434.95001220703125,437.70001220703125
2025-07-14,442.1000061035156,442.1000061035156,433.6499938964844,436.20001220703125
