Date,Open,Close
2022-01-01,408.97,405.69
2022-01-02,407.67,409.68
2022-01-03,406.38,413.66
2022-01-04,405.8,407.49
2022-01-05,405.42,405.09
2022-01-06,400.91,405.01
2022-01-07,394.9,399.21
2022-01-08,397.29,399.49
2022-01-09,399.68,399.76
2022-01-10,402.07,400.04
2022-01-11,401.7,405.01
2022-01-12,412.92,403.35
2022-01-13,421.16,414.95
2022-01-14,434.12,421.57
2022-01-15,431.42,426.25
2022-01-16,428.71,430.93
2022-01-17,426.01,435.61
2022-01-18,406.46,426.96
2022-01-19,399.42,403.85
2022-01-20,403.19,403.52
2022-01-21,383.06,388.53
2022-01-22,376.68,382.45
2022-01-23,370.31,376.38
2022-01-24,363.93,370.31
2022-01-25,346.49,351.22
2022-01-26,348.21,341.3
2022-01-27,349.93,331.38
2022-01-28,355.52,355.32
2022-01-29,357.29,358.34
2022-01-30,359.06,361.36
2022-01-31,360.82,364.38
2022-02-01,364.51,361.36
2022-02-02,369.4,368.57
2022-02-03,364.51,369.4
2022-02-04,362.73,365.25
2022-02-05,360.75,366.36
2022-02-06,358.78,367.46
2022-02-07,356.81,368.57
2022-02-08,348.48,354.65
2022-02-09,350.84,349.85
2022-02-10,355.23,352.75
2022-02-11,346.54,352.83
2022-02-12,339.84,347.7
2022-02-13,333.15,342.56
2022-02-14,326.45,337.43
2022-02-15,328.81,330.47
2022-02-16,363.18,332.12
2022-02-17,360.7,366.08
2022-02-18,372.92,356.97
2022-02-19,364.95,361.66
2022-02-20,356.99,366.36
2022-02-21,349.02,371.05
2022-02-22,332.12,342.89
2022-02-23,334.24,336.27
2022-02-24,317.17,313.9
2022-02-25,331.83,321.48
2022-02-26,333.37,323.1
2022-02-27,334.9,324.71
2022-02-28,336.43,326.33
2022-03-01,335.48,330.88
2022-03-02,334.53,335.44
2022-03-03,338.13,338.34
2022-03-04,333.7,332.54
2022-03-05,340.05,332.94
2022-03-06,346.4,333.34
2022-03-07,352.75,333.74
2022-03-08,346.49,356.43
2022-03-09,347.94,349.93
2022-03-10,343.26,356.97
2022-03-11,336.22,343.72
2022-03-12,335.92,341.79
2022-03-13,335.62,339.85
2022-03-14,335.31,337.92
2022-03-15,327.94,335.44
2022-03-16,329.18,332.04
2022-03-17,333.24,332.54
2022-03-18,332.57,333.65
2022-03-19,331.9,334.75
2022-03-20,331.22,335.86
2022-03-21,330.55,336.97
2022-03-22,329.43,331.96
2022-03-23,323.68,332.79
2022-03-24,322.85,324.42
2022-03-25,319.25,326.33
2022-03-26,316.98,323.97
2022-03-27,314.72,321.61
2022-03-28,312.45,319.25
2022-03-29,307.36,314.57
2022-03-30,315.85,310.51
2022-03-31,312.12,311.71
2022-04-01,324.5,311.42
2022-04-02,329.16,317.19
2022-04-03,333.81,322.96
2022-04-04,338.46,328.73
2022-04-05,339.08,342.06
2022-04-06,338.17,337.92
2022-04-07,342.39,337.88
2022-04-08,343.55,345.71
2022-04-09,339.69,344.88
2022-04-10,335.82,344.05
2022-04-11,331.96,343.22
2022-04-12,319.37,331.5
2022-04-13,341.52,318.62
2022-04-14,339.68,322.65
2022-04-15,337.83,326.67
2022-04-16,335.98,330.7
2022-04-17,334.14,334.73
2022-04-18,332.29,338.75
2022-04-19,328.19,332.62
2022-04-20,326.2,330.88
2022-04-21,327.9,327.57
2022-04-22,326.74,327.11
2022-04-23,325.0,326.92
2022-04-24,323.26,326.73
2022-04-25,321.52,326.53
2022-04-26,325.29,323.26
2022-04-27,321.56,325.17
2022-04-28,322.6,323.84
2022-04-29,312.99,326.99
