Date,Open,High,Low,Close
2025-06-16,108.55000305175781,111.58999633789062,107.54000091552734,109.83999633789062
2025-06-17,110.97000122070312,110.97000122070312,106.5,107.4000015258789
2025-06-18,108.18000030517578,109.18000030517578,106.0,106.70999908447266
2025-06-19,107.01000213623047,110.80000305175781,105.55000305175781,107.91999816894531
2025-06-20,108.83000183105469,109.95999908447266,107.02999877929688,109.44000244140625
2025-06-23,107.52999877929688,113.5,104.98999786376953,106.73999786376953
2025-06-24,106.73999786376953,109.5999984741211,106.4000015258789,106.97000122070312
2025-06-25,107.9800033569336,110.19000244140625,107.5,108.36000061035156
2025-06-26,109.5,110.5999984741211,107.30999755859375,108.55999755859375
2025-06-27,109.0999984741211,110.5999984741211,108.43000030517578,109.0
2025-06-30,109.44999694824219,113.37000274658203,109.08000183105469,111.5
2025-07-01,110.2300033569336,119.30000305175781,110.2300033569336,115.1500015258789
2025-07-02,115.37000274658203,117.52999877929688,109.41000366210938,111.18000030517578
2025-07-03,112.30999755859375,115.0,111.66000366210938,112.77999877929688
2025-07-04,111.0,112.98999786376953,108.98999786376953,110.68000030517578
2025-07-07,112.16000366210938,112.16000366210938,109.66000366210938,110.69999694824219
2025-07-08,113.44999694824219,113.5,108.9000015258789,109.68000030517578
2025-07-09,110.4800033569336,111.16000366210938,107.44000244140625,109.48999786376953
2025-07-10,111.05000305175781,112.0,108.0,109.87999725341797
2025-07-11,109.31999969482422,112.16000366210938,109.0,109.36000061035156
2025-07-14,109.36000061035156,109.94999694824219,108.20999908447266,109.0
