Date,Open,Close
2022-11-10,1799.9,1800.0
2022-11-11,1844.5,1808.9
2022-11-12,1834.5,1820.77
2022-11-13,1824.5,1832.63
2022-11-14,1814.5,1844.5
2022-11-15,1823.4,1810.0
2022-11-16,1777.6,1828.0
2022-11-17,1752.35,1778.1
2022-11-18,1728.0,1759.4
2022-11-19,1735.15,1754.02
2022-11-20,1742.3,1748.63
2022-11-21,1749.45,1743.25
2022-11-22,1754.55,1758.1
2022-11-23,1788.7,1760.0
2022-11-24,1821.7,1797.65
2022-11-25,1866.0,1835.0
2022-11-26,1866.42,1845.83
2022-11-27,1866.83,1856.67
2022-11-28,1867.25,1867.5
2022-11-29,1857.8,1870.0
2022-11-30,1849.4,1856.95
2022-12-01,1898.05,1851.6
2022-12-02,1899.0,1907.3
2022-12-03,1903.4,1907.53
2022-12-04,1907.8,1907.77
2022-12-05,1912.2,1908.0
2022-12-06,1917.2,1912.2
2022-12-07,1868.8,1920.0
2022-12-08,1894.0,1878.15
2022-12-09,1883.1,1887.6
2022-12-10,1885.23,1885.73
2022-12-11,1887.37,1883.87
2022-12-12,1889.5,1882.0
2022-12-13,1895.1,1887.0
2022-12-14,1875.35,1904.0
2022-12-15,1810.1,1878.0
2022-12-16,1830.55,1818.0
2022-12-17,1835.58,1828.0
2022-12-18,1840.62,1838.0
2022-12-19,1845.65,1848.0
2022-12-20,1813.85,1852.0
2022-12-21,1731.45,1821.0
2022-12-22,1726.95,1730.0
2022-12-23,1630.65,1710.0
2022-12-24,1644.37,1681.67
2022-12-25,1658.08,1653.33
2022-12-26,1671.8,1625.0
2022-12-27,1727.85,1676.35
2022-12-28,1716.85,1725.0
2022-12-29,1704.55,1700.0
2022-12-30,1720.15,1709.95
2022-12-31,1722.23,1716.23
