Date,Time,Open,High,Low,Close
2025-07-22,09:15:00,998.0,1004.2999877929688,998.0,1004.2999877929688
2025-07-22,09:16:00,1002.5,1002.5,1000.0,1001.4000244140625
2025-07-22,09:17:00,1001.4000244140625,1002.9000244140625,1001.0,1002.9000244140625
2025-07-22,09:18:00,1005.2000122070312,1011.2000122070312,1005.2000122070312,1011.0
2025-07-22,09:19:00,1011.2000122070312,1015.0,1010.2000122070312,1015.0
2025-07-22,09:20:00,1011.0,1015.7000122070312,1011.0,1012.2000122070312
2025-07-22,09:21:00,1014.0,1016.0,1013.7999877929688,1016.0
2025-07-22,09:22:00,1015.0,1016.2000122070312,1013.7999877929688,1014.2999877929688
2025-07-22,09:23:00,1014.5999755859375,1019.0,1014.5999755859375,1019.0
2025-07-22,09:24:00,1021.9000244140625,1021.9000244140625,1015.7999877929688,1015.7999877929688
2025-07-22,09:25:00,1016.0,1018.0999755859375,1015.4000244140625,1018.0999755859375
2025-07-22,09:26:00,1016.4000244140625,1016.5999755859375,1013.0,1013.0
2025-07-22,09:27:00,1013.0,1013.5999755859375,1011.7999877929688,1013.5999755859375
2025-07-22,09:28:00,1014.0,1015.0,1014.0,1015.0
2025-07-22,09:29:00,1015.0,1016.5999755859375,1014.0,1016.5999755859375
2025-07-22,09:30:00,1015.9000244140625,1015.9000244140625,1012.2999877929688,1013.0
2025-07-22,09:31:00,1013.0,1013.7999877929688,1012.0,1012.0
2025-07-22,09:32:00,1012.7000122070312,1012.9000244140625,1010.2000122070312,1010.2000122070312
2025-07-22,09:33:00,1011.0,1015.2000122070312,1011.0,1011.9000244140625
2025-07-22,09:34:00,1010.0,1012.0999755859375,1009.0,1010.7000122070312
2025-07-22,09:35:00,1009.9000244140625,1010.7999877929688,1009.9000244140625,1010.0
2025-07-22,09:36:00,1010.0,1010.0,1007.4000244140625,1007.4000244140625
2025-07-22,09:37:00,1007.4000244140625,1009.0,1007.4000244140625,1009.0
2025-07-22,09:38:00,1005.7000122070312,1007.2999877929688,1005.0,1005.0
2025-07-22,09:39:00,1007.4000244140625,1008.0,1007.4000244140625,1008.0
2025-07-22,09:40:00,1007.0,1008.0,1007.0,1008.0
2025-07-22,09:41:00,1008.0,1008.0,1006.5,1006.5
2025-07-22,09:42:00,1006.5,1007.0,1006.4000244140625,1007.0
2025-07-22,09:43:00,1007.2000122070312,1010.9000244140625,1007.2000122070312,1010.9000244140625
2025-07-22,09:44:00,1010.7999877929688,1013.0,1010.7999877929688,1013.0
2025-07-22,09:45:00,1012.5,1014.5,1012.5,1013.7000122070312
2025-07-22,09:46:00,1014.0,1014.0999755859375,1012.0999755859375,1012.0999755859375
2025-07-22,09:47:00,1013.0,1014.0,1013.0,1014.0
2025-07-22,09:48:00,1012.0999755859375,1013.4000244140625,1010.0,1010.0
2025-07-22,09:49:00,1011.5,1012.0999755859375,1011.5,1011.9000244140625
2025-07-22,09:50:00,1011.0,1011.0,1010.0,1010.0
2025-07-22,09:51:00,1010.0,1010.0999755859375,1010.0,1010.0999755859375
2025-07-22,09:52:00,1011.2999877929688,1013.5999755859375,1010.4000244140625,1010.4000244140625
2025-07-22,09:53:00,1012.9000244140625,1012.9000244140625,1012.0,1012.0
2025-07-22,09:54:00,1012.0,1012.0999755859375,1011.0999755859375,1011.0999755859375
2025-07-22,09:55:00,1010.7000122070312,1011.0999755859375,1010.7000122070312,1011.0999755859375
2025-07-22,09:56:00,1012.2000122070312,1012.5999755859375,1011.0999755859375,1012.5999755859375
2025-07-22,09:57:00,1012.9000244140625,1014.0,1011.5999755859375,1012.9000244140625
2025-07-22,09:58:00,1012.0,1012.0,1011.5999755859375,1011.5999755859375
2025-07-22,10:00:00,1009.0,1011.0,1009.0,1011.0
2025-07-22,10:01:00,1011.0999755859375,1011.2000122070312,1010.2000122070312,1011.2000122070312
2025-07-22,10:02:00,1010.0,1010.0999755859375,1010.0,1010.0999755859375
2025-07-22,10:03:00,1010.2999877929688,1012.0,1010.2999877929688,1012.0
2025-07-22,10:04:00,1010.5,1010.5999755859375,1010.5,1010.5999755859375
2025-07-22,10:05:00,1011.0,1011.0,1010.0,1010.0
2025-07-22,10:06:00,1010.0,1010.7999877929688,1010.0,1010.0
2025-07-22,10:07:00,1011.4000244140625,1011.4000244140625,1011.4000244140625,1011.4000244140625
2025-07-22,10:08:00,1012.2000122070312,1012.2000122070312,1012.2000122070312,1012.2000122070312
2025-07-22,10:09:00,1011.0,1012.7000122070312,1010.5,1010.5
2025-07-22,10:10:00,1013.0,1013.0,1012.7999877929688,1012.7999877929688
2025-07-22,10:11:00,1011.0999755859375,1011.0999755859375,1011.0999755859375,1011.0999755859375
2025-07-22,10:12:00,1012.9000244140625,1013.2000122070312,1011.2999877929688,1011.2999877929688
2025-07-22,10:13:00,1010.2999877929688,1010.2999877929688,1010.2999877929688,1010.2999877929688
2025-07-22,10:14:00,1010.0,1010.0999755859375,1010.0,1010.0
2025-07-22,10:16:00,1010.0,1010.0,1010.0,1010.0
2025-07-22,10:17:00,1011.5,1011.7999877929688,1011.5,1011.7999877929688
2025-07-22,10:18:00,1012.0,1012.0,1010.5,1010.5
2025-07-22,10:19:00,1010.5,1010.5,1010.5,1010.5
2025-07-22,10:20:00,1012.2999877929688,1013.2000122070312,1010.5,1010.5
2025-07-22,10:21:00,1010.5,1010.5,1010.5,1010.5
2025-07-22,10:22:00,1011.7000122070312,1011.7000122070312,1011.5999755859375,1011.5999755859375
2025-07-22,10:24:00,1015.0,1019.0,1015.0,1018.0
2025-07-22,10:25:00,1018.0,1018.0,1017.0,1017.5
2025-07-22,10:26:00,1017.7999877929688,1019.4000244140625,1017.4000244140625,1019.2000122070312
2025-07-22,10:27:00,1018.9000244140625,1018.9000244140625,1016.0,1016.9000244140625
2025-07-22,10:28:00,1015.0999755859375,1015.0999755859375,1012.7000122070312,1012.7000122070312
2025-07-22,10:29:00,1014.0,1014.0,1012.0,1012.0
2025-07-22,10:30:00,1012.2999877929688,1012.7999877929688,1012.2999877929688,1012.7000122070312
2025-07-22,10:31:00,1012.5999755859375,1012.9000244140625,1012.0,1012.9000244140625
2025-07-22,10:32:00,1010.0,1011.7000122070312,1010.0,1011.7000122070312
2025-07-22,10:33:00,1010.4000244140625,1011.9000244140625,1010.0999755859375,1011.9000244140625
2025-07-22,10:34:00,1011.9000244140625,1011.9000244140625,1010.0,1010.0
2025-07-22,10:35:00,1012.2000122070312,1012.2000122070312,1012.2000122070312,1012.2000122070312
2025-07-22,10:36:00,1013.4000244140625,1014.2999877929688,1013.0999755859375,1013.0999755859375
2025-07-22,10:37:00,1014.4000244140625,1014.4000244140625,1014.0,1014.0
2025-07-22,10:38:00,1014.0,1014.0,1014.0,1014.0
2025-07-22,10:39:00,1015.2999877929688,1015.4000244140625,1015.2999877929688,1015.4000244140625
2025-07-22,10:40:00,1015.4000244140625,1015.4000244140625,1015.0999755859375,1015.4000244140625
2025-07-22,10:41:00,1017.0,1018.7999877929688,1017.0,1018.2999877929688
2025-07-22,10:42:00,1018.0,1019.0,1018.0,1019.0
2025-07-22,10:43:00,1019.2000122070312,1019.2000122070312,1019.2000122070312,1019.2000122070312
2025-07-22,10:44:00,1019.2000122070312,1019.4000244140625,1018.0,1018.0
2025-07-22,10:45:00,1020.0,1020.0,1018.5999755859375,1018.5999755859375
2025-07-22,10:46:00,1018.5999755859375,1019.0,1018.5999755859375,1019.0
2025-07-22,10:47:00,1018.5999755859375,1019.0,1018.5999755859375,1019.0
2025-07-22,10:48:00,1020.0,1023.2999877929688,1020.0,1023.2999877929688
2025-07-22,10:49:00,1023.7000122070312,1024.9000244140625,1022.5999755859375,1023.9000244140625
2025-07-22,10:50:00,1024.0,1025.0,1022.9000244140625,1025.0
2025-07-22,10:51:00,1024.0,1025.0,1022.0,1023.5
2025-07-22,10:52:00,1023.5,1023.7999877929688,1022.7999877929688,1022.7999877929688
2025-07-22,10:53:00,1022.7999877929688,1022.9000244140625,1019.5999755859375,1019.5999755859375
