Date,Open,High,Low,Close
2025-06-16,76.05000305175781,77.63999938964844,74.70999908447266,75.95999908447266
2025-06-17,76.9000015258789,77.0,74.86000061035156,75.16000366210938
2025-06-18,75.19999694824219,76.4800033569336,74.30999755859375,75.80999755859375
2025-06-19,75.80999755859375,76.19999694824219,73.36000061035156,73.69000244140625
2025-06-20,75.1500015258789,75.73999786376953,73.0999984741211,74.72000122070312
2025-06-23,73.2300033569336,74.69000244140625,71.95999908447266,72.63999938964844
2025-06-24,73.27999877929688,75.38999938964844,72.1500015258789,72.8499984741211
2025-06-25,73.12999725341797,75.73999786376953,73.12999725341797,74.91000366210938
2025-06-26,74.91000366210938,76.01000213623047,73.41000366210938,73.7699966430664
2025-06-27,74.97000122070312,74.97000122070312,73.0,74.05000305175781
2025-06-30,75.48999786376953,76.23999786376953,74.33000183105469,75.30999755859375
2025-07-01,75.66999816894531,78.0,75.0,77.16000366210938
2025-07-02,77.51000213623047,79.5,76.52999877929688,77.48999786376953
2025-07-03,78.25,80.9000015258789,77.08999633789062,78.80000305175781
2025-07-04,79.0,79.68000030517578,77.6500015258789,78.66000366210938
2025-07-07,79.25,79.29000091552734,76.0,76.66000366210938
2025-07-08,75.70999908447266,77.76000213623047,75.44999694824219,76.36000061035156
2025-07-09,77.0,83.5,76.05999755859375,79.94000244140625
2025-07-10,79.98999786376953,80.79000091552734,79.26000213623047,79.5199966430664
2025-07-11,79.52999877929688,80.16000366210938,77.51000213623047,78.73999786376953
2025-07-14,78.20999908447266,80.30000305175781,78.20999908447266,78.61000061035156
