Date,Open,High,Low,Close
2017-07-11,266.6549303602048,285.3505814555341,264.3707475491679,281.6759948730469
2017-07-12,286.2443676486598,319.14173768100346,285.5243436769448,312.6119079589844
2017-07-13,323.75981918440465,347.0735116120949,312.8850523984677,343.2003173828125
2017-07-14,346.5024384331784,360.25727068062866,278.6221168622429,297.34259033203125
2017-07-17,292.9728023400804,304.74137690243305,279.24279363269136,296.0018310546875
2017-07-18,292.97284417597774,299.42817803070267,288.55341118305654,292.4266357421875
2017-07-19,293.9411643376533,298.68334606480533,290.04311744701397,291.4583435058594
2017-07-20,291.9797067001854,297.41708995285956,286.5671455922894,289.2982482910156
2017-07-21,289.9934411138118,295.4556463402706,288.1065035516997,289.7203369140625
2017-07-24,291.2348554703381,293.4445718590099,286.02093222662364,291.1852111816406
2017-07-25,292.9479772952132,303.8972089075138,292.4514132283709,298.9563903808594
2017-07-26,299.08053916188726,301.4143963982077,293.9659352022059,295.45562744140625
2017-07-27,296.89568988247436,297.16879407808034,288.00718029839413,288.9258117675781
2017-07-28,287.01404337530533,297.317748219661,283.04153066422845,292.22796630859375
2017-07-31,292.9728256095507,295.45564616556385,287.0885530149468,293.270751953125
2017-08-01,293.9659490721594,294.2142311237406,289.49687214369754,290.9369201660156
2017-08-02,289.09962405700276,292.92317367502557,288.0071769793009,289.00030517578125
2017-08-03,289.0003112410474,290.73828562136305,272.16677583427224,277.3310546875
2017-08-04,278.27454269033166,278.27454269033166,269.0136098050894,275.2454833984375
2017-08-07,273.11024859261613,288.72719523280364,246.4199288437923,273.8054504394531
2017-08-08,274.8233817488427,287.16298636764037,272.3902057610882,282.22216796875
2017-08-09,280.5587449756159,280.5587449756159,268.64120536603224,273.0606384277344
2017-08-10,255.7305269117481,273.45787241167034,249.27519322271368,269.5350036621094
2017-08-11,264.17210629111844,272.0426353046521,260.7706542637127,268.88946533203125
2017-08-14,270.72676342560504,275.5930857245733,266.6549315929655,268.34326171875
2017-08-16,270.6770755687056,274.0040610607237,268.29357397861713,270.1805114746094
2017-08-17,271.32264694627014,274.3516759512725,269.18739698668935,269.8825988769531
2017-08-18,268.8398762806273,272.61375216559884,265.66185320327025,267.02740478515625
2017-08-21,268.5170617380421,271.37230557529364,266.8287315198236,268.24395751953125
2017-08-22,269.534991139685,270.2550151561993,262.0368852493115,262.9306945800781
2017-08-23,264.0727706319098,264.66865358711254,259.2064487288419,260.8202819824219
2017-08-24,261.5651180916069,265.6617715785661,260.22438907066544,264.5941467285156
2017-08-28,264.79282100582805,268.76533402607487,262.18585933629106,267.1266784667969
2017-08-29,263.6755283972009,277.4800038600008,263.6755283972009,270.5281066894531
2017-08-30,273.11028123042274,276.95865337503324,272.3406128630747,273.5323486328125
2017-08-31,273.0109435196893,276.3131069973571,271.12400595010837,272.837158203125
2017-09-01,273.6067921311393,283.0415091011786,271.8936400934277,274.2523193359375
2017-09-04,275.9655070142215,280.21112413748205,269.16257257460944,276.5862121582031
2017-09-05,278.1255274386869,286.26919042563276,274.6744313494062,284.605712890625
2017-09-06,282.04840420763713,287.0140451267857,279.863510080065,281.9739074707031
2017-09-07,283.6622632620914,286.0209429128484,275.5930960358175,277.4303894042969
2017-09-08,278.57245754734123,280.8069959768653,273.11025249739333,275.2702941894531
2017-09-11,277.45520352865384,280.5090850060765,273.6068315781446,277.3807067871094
2017-09-12,278.0759048174547,278.2993647311139,273.6316499199592,275.9158630371094
2017-09-13,276.53657681822375,278.07591350196185,273.63165846566915,276.8345031738281
2017-09-14,277.5793556202906,280.21113951361383,274.45100758453395,275.14617919921875
2017-09-15,274.00407321731086,284.0346744246502,273.33372378368676,281.6759948730469
2017-09-18,282.54500461370236,286.02095370385337,277.57936305634377,279.4166564941406
2017-09-19,279.46625559489485,279.46625559489485,273.6068055663004,274.624755859375
2017-09-20,276.48691288076736,277.08279592282065,271.29781144752036,273.0606384277344
2017-09-21,273.70613006909065,278.4731331681359,271.12399076216343,274.9475402832031
2017-09-22,274.0537446472994,274.0537446472994,268.6411837209029,271.09918212890625
2017-09-25,272.911623923389,276.8344925326491,262.4341332798297,274.8482360839844
2017-09-26,276.13929285192097,279.86352372283085,270.45365796862654,278.12554931640625
2017-09-27,278.52281732677494,279.76422758352135,273.92959937681314,277.4055480957031
