Date,Open,Close
2025-01-01,1451.87,1458.26
2025-01-02,1411.61,1450.37
2025-01-03,1395.58,1413.41
2025-01-04,1382.66,1414.44
2025-01-05,1369.74,1415.47
2025-01-06,1356.82,1416.51
2025-01-07,1430.69,1356.87
2025-01-08,1405.57,1413.91
2025-01-09,1413.66,1408.37
2025-01-10,1379.45,1422.35
2025-01-11,1359.55,1406.93
2025-01-12,1339.66,1391.52
2025-01-13,1319.76,1376.1
2025-01-14,1359.47,1319.62
2025-01-15,1403.12,1367.46
2025-01-16,1415.11,1423.65
2025-01-17,1427.74,1415.11
2025-01-18,1439.15,1420.19
2025-01-19,1450.55,1425.26
2025-01-20,1461.95,1430.34
2025-01-21,1433.79,1461.95
2025-01-22,1393.63,1433.39
2025-01-23,1416.61,1393.63
2025-01-24,1347.58,1423.55
2025-01-25,1338.18,1397.54
2025-01-26,1328.77,1371.54
2025-01-27,1319.37,1345.54
2025-01-28,1358.87,1320.51
2025-01-29,1378.95,1385.84
2025-01-30,1366.96,1368.46
2025-01-31,1441.98,1376.05
2025-02-01,1394.38,1441.98
2025-02-02,1395.6,1425.7
2025-02-03,1396.83,1409.41
2025-02-04,1383.89,1396.83
2025-02-05,1414.16,1383.49
2025-02-06,1464.45,1428.39
2025-02-07,1485.93,1482.33
2025-02-08,1492.25,1483.53
2025-02-09,1498.58,1484.73
2025-02-10,1504.91,1485.93
2025-02-11,1430.59,1510.2
2025-02-12,1443.68,1438.38
2025-02-13,1419.3,1432.04
2025-02-14,1396.38,1399.48
2025-02-15,1387.26,1398.13
2025-02-16,1378.13,1396.78
2025-02-17,1369.01,1395.43
2025-02-18,1320.81,1381.65
2025-02-19,1330.15,1320.81
2025-02-20,1324.76,1310.18
2025-02-21,1338.64,1313.52
2025-02-22,1334.3,1321.9
2025-02-23,1329.95,1330.27
2025-02-24,1325.61,1338.64
2025-02-25,1332.65,1310.58
2025-02-26,1311.12,1321.61
2025-02-27,1289.6,1332.65
2025-02-28,1270.02,1292.6
2025-03-01,1243.17,1286.2
2025-03-02,1216.31,1279.81
2025-03-03,1189.46,1273.42
2025-03-04,1185.47,1166.74
2025-03-05,1191.31,1185.47
2025-03-06,1182.12,1193.66
2025-03-07,1155.55,1188.06
2025-03-08,1143.85,1177.26
2025-03-09,1132.14,1166.45
2025-03-10,1120.44,1155.65
2025-03-11,1175.23,1118.24
2025-03-12,1154.75,1181.12
2025-03-13,1113.0,1141.77
2025-03-14,1134.01,1134.57
2025-03-15,1155.03,1127.38
2025-03-16,1176.04,1120.19
2025-03-17,1197.05,1113.0
2025-03-18,1197.05,1197.05
2025-03-19,1275.07,1233.66
2025-03-20,1273.62,1274.57
2025-03-21,1262.18,1283.91
2025-03-22,1280.88,1305.4
2025-03-23,1299.57,1326.89
2025-03-24,1318.27,1348.38
2025-03-25,1326.31,1338.49
2025-03-26,1311.42,1328.51
2025-03-27,1292.3,1308.53
2025-03-28,1292.4,1288.6
2025-03-29,1281.98,1288.6
2025-03-30,1271.57,1288.6
2025-03-31,1261.16,1288.6
2025-04-01,1250.74,1288.6
2025-04-02,1330.45,1258.58
2025-04-03,1317.92,1298.94
2025-04-04,1268.47,1317.92
2025-04-05,1256.25,1266.84
2025-04-06,1244.03,1215.77
2025-04-07,1231.81,1164.69
2025-04-08,1288.1,1273.57
2025-04-09,1286.3,1288.1
2025-04-10,1303.86,1289.47
2025-04-11,1321.41,1290.85
2025-04-12,1315.89,1303.43
2025-04-13,1310.38,1316.02
2025-04-14,1304.86,1328.6
2025-04-15,1299.34,1341.19
2025-04-16,1314.02,1299.54
2025-04-17,1314.92,1314.02
2025-04-18,1327.76,1314.25
2025-04-19,1340.59,1314.47
2025-04-20,1353.43,1314.7
2025-04-21,1366.26,1314.92
2025-04-22,1373.45,1366.26
2025-04-23,1387.24,1375.45
2025-04-24,1355.37,1388.44
2025-04-25,1308.33,1355.37
2025-04-26,1308.23,1338.76
2025-04-27,1308.13,1322.15
2025-04-28,1308.03,1305.53
2025-04-29,1320.11,1308.03
2025-04-30,1302.83,1313.52
2025-05-01,1288.3,1306.08
2025-05-02,1273.77,1298.64
2025-05-03,1281.89,1291.95
2025-05-04,1290.01,1285.25
2025-05-05,1298.14,1278.56
2025-05-06,1270.07,1288.15
2025-05-07,1284.95,1240.6
2025-05-08,1251.39,1279.56
2025-05-09,1253.69,1213.63
2025-05-10,1278.36,1233.25
2025-05-11,1303.03,1252.86
2025-05-12,1327.71,1272.47
2025-05-13,1374.25,1334.5
2025-05-14,1426.0,1381.15
2025-05-15,1449.97,1437.38
2025-05-16,1611.19,1448.37
2025-05-17,1604.76,1504.97
2025-05-18,1598.33,1561.58
2025-05-19,1591.91,1618.18
2025-05-20,1612.49,1608.09
2025-05-21,1622.87,1616.48
2025-05-22,1676.91,1615.08
2025-05-23,1676.61,1688.1
