Date,Open,High,Low,Close
2025-06-16,11.609999656677246,12.460000038146973,11.449999809265137,12.260000228881836
2025-06-17,12.449999809265137,12.449999809265137,11.869999885559082,12.029999732971191
2025-06-18,12.050000190734863,12.1899995803833,11.520000457763672,11.65999984741211
2025-06-19,12.029999732971191,12.029999732971191,11.100000381469727,11.25
2025-06-20,11.100000381469727,11.479999542236328,11.100000381469727,11.180000305175781
2025-06-23,11.359999656677246,12.199999809265137,10.949999809265137,11.609999656677246
2025-06-24,11.65999984741211,12.100000381469727,11.420000076293945,11.479999542236328
2025-06-25,11.5,11.899999618530273,11.4399995803833,11.510000228881836
2025-06-26,11.59000015258789,11.65999984741211,11.359999656677246,11.40999984741211
2025-06-27,11.40999984741211,11.699999809265137,11.40999984741211,11.539999961853027
2025-06-30,11.59000015258789,11.6899995803833,11.449999809265137,11.5
2025-07-01,11.739999771118164,11.739999771118164,11.460000038146973,11.569999694824219
2025-07-02,11.6899995803833,11.6899995803833,11.5,11.5600004196167
2025-07-03,11.649999618530273,11.649999618530273,11.420000076293945,11.460000038146973
2025-07-04,11.6899995803833,12.539999961853027,11.40999984741211,11.979999542236328
2025-07-07,12.399999618530273,12.399999618530273,11.489999771118164,11.829999923706055
2025-07-08,11.829999923706055,12.300000190734863,11.710000038146973,12.069999694824219
2025-07-09,12.25,12.25,11.920000076293945,12.0
2025-07-10,12.119999885559082,12.119999885559082,11.800000190734863,11.880000114440918
2025-07-11,11.829999923706055,11.890000343322754,11.449999809265137,11.470000267028809
2025-07-14,11.470000267028809,11.5600004196167,11.460000038146973,11.539999961853027
