Date,Open,Close
2022-10-06,423.58,445.87
2022-10-07,402.43,402.43
2022-10-08,395.72,395.72
2022-10-09,389.02,389.02
2022-10-10,382.31,382.31
2022-10-11,363.24,363.24
2022-10-12,345.11,345.11
2022-10-13,327.87,327.87
2022-10-14,312.11,314.89
2022-10-15,317.31,319.16
2022-10-16,322.52,323.44
2022-10-17,327.72,327.72
2022-10-18,344.07,344.07
2022-10-19,361.26,361.26
2022-10-20,433.49,420.11
2022-10-21,517.26,489.47
2022-10-22,532.14,506.98
2022-10-23,547.02,524.48
2022-10-24,561.9,541.99
2022-10-25,618.08,589.45
2022-10-26,588.5,619.07
2022-10-27,558.93,648.7
2022-10-28,503.05,556.85
2022-10-29,500.65,536.37
2022-10-30,498.26,515.89
2022-10-31,495.86,495.42
2022-11-01,545.4,480.85
2022-11-02,571.51,594.5
2022-11-03,544.91,557.84
2022-11-04,538.22,531.09
2022-11-05,528.51,535.71
2022-11-06,518.8,540.33
2022-11-07,509.09,544.96
2022-11-08,506.22,518.73
2022-11-09,503.34,492.49
2022-11-10,485.76,505.37
2022-11-11,479.61,490.86
2022-11-12,495.6,503.1
2022-11-13,511.58,515.33
2022-11-14,527.57,527.57
2022-11-15,532.77,552.69
2022-11-16,509.24,532.77
2022-11-17,498.44,509.29
2022-11-18,492.89,490.46
2022-11-19,484.52,488.15
2022-11-20,476.14,485.84
2022-11-21,467.77,483.53
2022-11-22,429.08,448.85
2022-11-23,471.98,431.16
2022-11-24,490.46,494.43
2022-11-25,491.21,483.43
2022-11-26,499.99,481.15
2022-11-27,508.78,478.87
2022-11-28,517.56,476.59
2022-11-29,502.05,538.52
2022-11-30,500.22,513.25
2022-12-01,499.13,502.75
2022-12-02,493.98,499.13
2022-12-03,493.05,498.74
2022-12-04,492.13,498.34
2022-12-05,491.21,497.94
2022-12-06,478.32,472.63
2022-12-07,469.61,480.75
2022-12-08,462.12,474.36
2022-12-09,446.77,467.18
2022-12-10,461.65,462.39
2022-12-11,476.52,457.6
2022-12-12,491.4,452.81
2022-12-13,491.5,515.23
2022-12-14,482.93,489.47
2022-12-15,475.2,476.59
2022-12-16,474.61,474.41
2022-12-17,474.13,475.78
2022-12-18,473.65,477.15
2022-12-19,473.17,478.52
2022-12-20,467.57,472.38
2022-12-21,458.21,470.84
2022-12-22,426.11,466.68
2022-12-23,397.92,428.29
2022-12-24,410.24,418.16
2022-12-25,422.56,408.04
2022-12-26,434.88,397.92
2022-12-27,438.0,437.06
2022-12-28,437.6,438.05
2022-12-29,421.7,437.6
2022-12-30,454.1,424.18
2022-12-31,449.64,431.57
