Price,Close,High,Low,Open,Volume
2024-03-11,253.46347045898438,256.1598903574842,242.7513265971912,253.65958569352324,62839310
2024-03-18,238.80474853515625,254.22335841952784,235.10329051525466,253.953722420859,64687772
2024-03-25,235.37294006347656,240.69224396646487,231.03415245738964,238.8047471026314,48049164
2024-04-01,237.79971313476562,241.18250638820507,233.3383758740111,237.13787659182378,49186568
2024-04-08,230.78903198242188,241.01091775078717,230.4213383573835,240.22650169174025,66383600
2024-04-15,221.96438598632812,229.6124164140472,214.24281982556684,228.6809288853649,76072260
2024-04-22,227.77394104003906,233.26482338069624,220.61616900878894,221.96437893050933,68403004
2024-04-29,224.21957397460938,229.44082042138749,222.18500558923947,229.26922707193637,40820798
2024-05-06,221.5231475830078,228.65639766523614,220.76323847528286,224.93043274112557,40290532
2024-05-13,226.76890563964844,229.1956895132085,218.1648809270113,221.52315231110742,39192356
2024-05-20,227.30819702148438,230.66646847079647,224.95496379532702,226.0090158661789,37610190
2024-05-27,214.8311309814453,226.57280489746344,213.31132769820624,226.49926916600657,108680492
2024-06-03,237.55458068847656,238.46156125862066,204.43764862794654,220.71422519874892,127060592
2024-06-10,234.0982666015625,239.4420774437292,232.06369827156448,239.4420774437292,65877110
2024-06-17,240.4961395263672,245.5948364681712,234.09827638667886,234.09827638667886,160493570
2024-06-24,252.40939331054688,253.1202736034965,239.83428987864082,240.2755192156652,90547788
2024-07-01,262.3371276855469,269.0536704170505,252.0417063946675,253.9047113285465,112984602
2024-07-08,274.6181335449219,276.89781614513817,259.83683733845544,262.7538795158143,93085212
2024-07-15,273.1718444824219,284.3007103627482,271.946199119456,277.92735447532584,78881786
2024-07-22,257.2874755859375,259.1259436802392,238.43705836925963,255.4245005683085,162144362
2024-07-29,246.18313598632812,260.10646496055966,245.61934208561564,258.8563126171758,56998568
2024-08-05,240.86383056640625,245.17811139685077,235.4464838258074,240.22650093627408,59516008
2024-08-12,253.0957794189453,253.6840952055813,238.82926372719646,240.98639667570845,50680782
2024-08-19,251.2082977294922,260.1064655418014,250.69351767521934,252.9732151684506,50238988
2024-08-26,263.95501708984375,265.7199345753942,252.9487149221885,252.97322184668522,104812864
2024-09-02,255.22837829589844,265.71991456719087,253.34089640700344,263.95499721453535,77843868
2024-09-09,269.9361267089844,270.86762916762274,251.6249966882939,253.51247860560815,82167516
2024-09-16,264.29815673828125,273.0002389021797,259.4201120833835,271.1127569935695,74115750
2024-09-23,265.6218566894531,274.005288913686,259.51813680620046,264.2981537147866,66830964
2024-09-30,261.5772399902344,269.44587761522627,257.9983613424326,263.75889482608784,43568842
2024-10-07,259.0033874511719,265.57285895479544,255.0813220574824,263.7588977256172,51279792
2024-10-14,268.98016357421875,273.76018084962016,257.28748797752286,264.1020886778019,165699472
2024-10-21,266.4308166503906,275.4760861491727,264.98454901989413,270.4264029047627,74844984
2024-10-28,270.3038330078125,283.7369189814861,266.0631177448604,266.4308113763699,61639884
2024-11-04,278.9568786621094,283.76140239787975,261.89590155805655,270.132232236946,69122504
2024-11-11,277.8293151855469,285.9185751146375,276.60366974174525,278.95690300924747,48575054
2024-11-18,280.2560729980469,281.2120524166217,264.8864626131294,277.8292892611671,54615382
2024-11-25,283.295654296875,292.19385150917446,279.71677585862415,282.14355963679515,73165158
2024-12-02,291.5565185546875,295.0373393402411,283.4672593359108,285.5508564074139,62057331
2024-12-09,303.9110412597656,307.68600510253333,288.02666512052156,289.2523105040131,55262772
2024-12-16,299.25360107421875,313.76523104065535,295.2824919150699,303.9600675706349,63375351
2024-12-23,303.0776062011719,304.84252364119806,296.9003353151123,300.6263153550333,30111554
2024-12-30,288.7130432128906,303.3717442847187,288.2717988984445,303.07760135707696,52261277
2025-01-06,294.69415283203125,297.34155872890096,283.663344800044,289.2522995054436,51963673
2025-01-13,276.4565734863281,293.4194929384741,275.0348129297978,293.125350027528,41578633
2025-01-20,313.86328125,318.2756047073393,291.1643343373956,296.1159298036607,143242913
2025-01-27,298.8613586425781,312.93177364383786,295.67468064228854,311.6080706437363,72416445
2025-02-03,318.0,323.6000061035156,300.29998779296875,303.0,63523944
2025-02-10,308.1000061035156,321.0,304.54998779296875,318.79998779296875,48805144
2025-02-17,306.3500061035156,316.5,302.0,308.1000061035156,42132292
2025-02-24,277.6499938964844,303.29998779296875,277.0,302.95001220703125,56425491
2025-03-03,284.79998779296875,292.0,276.29998779296875,279.45001220703125,48968402
2025-03-10,264.0,285.6499938964844,262.20001220703125,284.45001220703125,44035986
2025-03-17,264.29998779296875,273.95001220703125,256.25,264.0,66440168
2025-03-24,262.25,274.70001220703125,261.6000061035156,267.04998779296875,58208870
2025-03-31,246.3000030517578,265.54998779296875,244.85000610351562,262.25,42427973
2025-04-07,239.75,249.5,228.0,231.0500030517578,57087935
2025-04-14,236.89999389648438,248.4499969482422,232.14999389648438,239.75,81773361
2025-04-21,240.89999389648438,246.14999389648438,233.5,237.39999389648438,106185369
2025-04-28,241.67999267578125,245.8000030517578,238.75,240.5,55894557
2025-05-05,242.00999450683594,246.8699951171875,236.00999450683594,244.0,52186818
2025-05-12,254.30999755859375,257.94000244140625,244.8800048828125,245.08999633789062,59069007
2025-05-19,247.36000061035156,254.74000549316406,245.0,254.30999755859375,40375485
2025-05-26,249.6699981689453,251.74000549316406,246.9600067138672,248.49000549316406,42400525
2025-06-02,248.58999633789062,249.97999572753906,245.72999572753906,247.60000610351562,32031318
2025-06-09,260.2099914550781,263.0,249.22000122070312,249.60000610351562,60422982
2025-06-16,266.5400085449219,267.20001220703125,258.0,260.0,50569635
2025-06-23,265.04998779296875,271.29998779296875,261.80999755859375,264.0,35335436
2025-06-30,270.04998779296875,271.3999938964844,262.8999938964844,266.1000061035156,36256286
2025-07-07,258.29998779296875,270.54998779296875,257.75,270.04998779296875,41953555
2025-07-14,266.95001220703125,271.8999938964844,251.64999389648438,258.29998779296875,69121205
2025-07-21,259.75,267.1499938964844,258.1499938964844,266.95001220703125,21183708
