Price,Close,High,Low,Open,Volume
2024-04-22,3720.98388671875,3795.6206104553657,3702.6776135505615,3736.2227507227394,9749230
2024-04-29,3742.45458984375,3791.3362977409042,3678.8211232648423,3737.1965137068505,8767049
2024-05-06,3791.628173828125,3883.256769935246,3751.8024911134667,3751.8024911134667,8762603
2024-05-13,3750.293212890625,3851.123562561,3729.4066358049636,3782.4752158705955,8560933
2024-05-20,3775.638671875,3830.0737793666385,3736.9456568735422,3760.5342513445,6624479
2024-05-27,3600.51416015625,3833.359227620952,3583.644230418155,3781.0327768079337,19087656
2024-06-03,3819.2353515625,3839.8815056334574,3522.5886149380744,3661.1774895843637,17232921
2024-06-10,3758.5234375,3830.9563133125957,3754.0116031983857,3820.2655504302124,9124613
2024-06-17,3737.632080078125,3803.395620974485,3707.521177406254,3758.523438946387,10771816
2024-06-24,3829.239990234375,3884.0184779341994,3718.555415414462,3735.670549957546,11938934
2024-07-01,3934.824462890625,3969.6924024896393,3809.4765511385385,3809.4765511385385,10973987
2024-07-08,4103.67138671875,4119.364389532469,3820.853955852767,3944.8285822986604,24115752
2024-07-15,4219.8486328125,4275.117526441853,4065.370626408235,4154.4287104637,16394269
2024-07-22,4313.654296875,4347.669328520429,4192.881517533824,4227.240726903104,12433939
2024-07-29,4210.62646484375,4356.074927100673,4197.797323114393,4340.345475772845,10888326
2024-08-05,4157.24560546875,4186.246786754314,4040.9951076037355,4167.32228710187,9972323
2024-08-12,4341.3779296875,4352.142965943431,4112.2688110552,4158.474078595146,9116108
2024-08-19,4388.41845703125,4487.809022292224,4316.112328430068,4346.243962224298,9803623
2024-08-26,4476.74951171875,4514.598505669049,4381.9302166827,4413.094385529612,10393782
2024-09-02,4381.3896484375,4510.420307854659,4361.6788711421605,4498.623218993662,7537240
2024-09-09,4446.12646484375,4472.4241432514,4355.583707853947,4379.66943200301,8097450
2024-09-16,4212.4453125,4469.179356948983,4156.016001413029,4450.451670821238,14191722
2024-09-23,4235.84326171875,4303.971257963029,4168.30473589841,4227.290180274332,14404146
2024-09-30,4180.34765625,4226.061376284247,4138.812071917809,4214.411654851208,10642363
2024-10-07,4079.040283203125,4224.58667499278,4042.9116985720275,4201.631410249427,12235048
2024-10-14,4053.331787109375,4099.439123463166,3998.4263173032823,4069.9953659436055,12139874
2024-10-21,3998.67138671875,4079.875833747978,3937.176721891093,4072.63239254973,9926395
2024-10-28,3926.385498046875,4074.0118086070324,3902.5367107121065,4009.9056965905243,8808688
2024-11-04,4086.823486328125,4144.77005560432,3856.4653985709033,3908.745645858493,12401187
2024-11-11,4085.7392578125,4172.856400025333,4056.7168918647276,4068.2963890571605,5918372
2024-11-18,4183.00732421875,4193.207233116264,3932.2987411854365,4151.865770974403,10571077
2024-11-25,4208.8759765625,4313.879641641438,4134.767008032492,4217.893105068985,12247798
2024-12-02,4380.99169921875,4423.86047414081,4168.667884741387,4208.03836591251,12573325
2024-12-09,4408.9794921875,4429.674762836589,4330.63311044452,4366.160280442959,9671413
2024-12-16,4109.78466796875,4410.063364865995,4092.2431558896187,4394.295540544686,13579407
2024-12-23,4104.4140625,4156.792707945835,4055.188693217053,4139.10298746665,5443788
2024-12-30,4040.406494140625,4138.364010302676,3973.5412058894885,4090.7650812621073,7358547
2025-01-06,4203.75146484375,4234.646644233189,3953.338829984526,4045.9254824061813,17222696
2025-01-13,4064.452392578125,4260.22018194802,4040.554282550334,4183.401116205095,13498125
2025-01-20,4101.84716796875,4140.372830735258,3980.98515253916,4095.3765428934707,9401710
2025-01-27,4023.610595703125,4105.7988763827325,3979.306224357164,4052.1098067314156,8698509
2025-02-03,3980.392333984375,4099.52563319091,3950.065770908035,3981.8740902373356,9340233
2025-02-10,3886.99267578125,4002.7177481670765,3852.5664407333657,3990.863697580204,8787706
2025-02-17,3739.953125,3886.153088681986,3705.675208776386,3809.5956752674324,13038860
2025-02-24,3440.88525390625,3717.430336463942,3414.954517405844,3697.6241447312796,17519344
2025-03-03,3567.27880859375,3580.9110146215976,3422.1655731869714,3442.6137616431083,15127898
2025-03-10,3468.346923828125,3578.046327108504,3441.724751274507,3562.6359655457195,7867247
2025-03-17,3534.58154296875,3572.267448060842,3420.6343880463687,3446.56512306513,12749267
2025-03-24,3562.290283203125,3664.877309202825,3523.2215010514747,3556.215178741286,11285033
2025-03-31,3259.27099609375,3562.2901534082534,3255.418526258992,3562.2901534082534,14237994
2025-04-07,3192.197021484375,3308.2679328334125,3018.880972729791,3062.2963845277927,22280739
2025-04-14,3258.777099609375,3274.0885811757175,3178.861140676779,3192.1969472023034,8828897
2025-04-21,3406.06396484375,3435.5015728669696,3244.1574824729682,3250.084507933833,13682533
2025-04-28,3389.2705078125,3467.2107911360085,3325.0610694540587,3393.2218578653274,7702721
2025-05-05,3398.457763671875,3461.8768897337814,3356.7710649388723,3408.0397402144517,9161682
2025-05-12,3517.98583984375,3586.3441486081692,3459.6045454182813,3462.3705387334066,12626121
2025-05-19,3471.853759765625,3514.7258106217355,3409.3235980371746,3506.8231106540643,9324618
2025-05-26,3421.2763671875,3501.884005214687,3411.10183367777,3478.175904756252,11250520
2025-06-02,3343.039794921875,3431.2537365412268,3317.8499373483032,3408.0395540714644,12925590
2025-06-09,3434.0458984375,3477.1994977605623,3379.4311944356627,3388.500513724824,13224192
2025-06-16,3424.07958984375,3526.0336353688617,3399.3634207293467,3428.3650948753207,11766371
2025-06-23,3429.461669921875,3454.675906058565,3358.602045755206,3403.4498475531236,12941707
2025-06-30,3408.233642578125,3478.0964052193567,3378.6341422209043,3428.265514612959,10575309
2025-07-07,3254.95361328125,3414.512214430329,3250.070283569519,3406.7385472175683,16669916
2025-07-14,3179.111083984375,3260.9335042626453,3176.2209896347954,3254.953797347738,15435916
2025-07-21,3171.300048828125,3197.60009765625,3152.0,3190.0,7949771
