Date,Time,Open,High,Low,Close
2025-05-30,09:15:00,606.0,612.7000122070312,604.0,612.7000122070312
2025-05-30,09:30:00,612.4500122070312,613.0,604.5499877929688,607.7000122070312
2025-05-30,09:45:00,607.75,607.75,602.6500244140625,603.75
2025-05-30,10:00:00,603.4000244140625,604.5499877929688,593.4000244140625,593.4000244140625
2025-05-30,10:15:00,594.1500244140625,596.0,592.4500122070312,594.4500122070312
2025-05-30,10:30:00,594.4500122070312,597.8499755859375,594.0,597.2999877929688
2025-05-30,10:45:00,597.2999877929688,598.7000122070312,596.0499877929688,598.25
2025-05-30,11:00:00,598.3499755859375,599.5,597.4500122070312,598.0
2025-05-30,11:15:00,598.0999755859375,599.5999755859375,597.5,599.4500122070312
2025-05-30,11:30:00,599.4000244140625,605.7999877929688,599.4000244140625,602.25
2025-05-30,11:45:00,602.25,602.75,601.0999755859375,601.7000122070312
2025-05-30,12:00:00,604.7999877929688,606.0,603.4000244140625,603.7999877929688
2025-05-30,12:15:00,604.5999755859375,606.4000244140625,604.5999755859375,604.7000122070312
2025-05-30,12:30:00,604.5,606.0999755859375,604.4000244140625,604.75
2025-05-30,12:45:00,605.2999877929688,606.0,603.0,603.75
2025-05-30,13:00:00,603.7000122070312,605.2000122070312,603.5499877929688,604.25
2025-05-30,13:15:00,603.8499755859375,604.2000122070312,601.75,602.2000122070312
2025-05-30,13:30:00,602.0,603.9500122070312,601.3499755859375,603.9500122070312
2025-05-30,13:45:00,603.7000122070312,606.4500122070312,603.7000122070312,604.0
2025-05-30,14:00:00,604.0,604.0499877929688,602.25,603.3499755859375
2025-05-30,14:15:00,603.3499755859375,606.0,603.2000122070312,606.0
2025-05-30,14:30:00,605.75,610.7999877929688,605.6500244140625,610.7999877929688
2025-05-30,14:45:00,610.4500122070312,614.6500244140625,609.9500122070312,610.25
2025-05-30,15:00:00,610.5999755859375,621.2000122070312,610.5999755859375,620.0499877929688
2025-05-30,15:15:00,619.75,623.7000122070312,616.0,616.0
2025-06-02,09:15:00,616.4000244140625,618.5999755859375,611.0,614.2000122070312
2025-06-02,09:30:00,614.7000122070312,624.9000244140625,613.8499755859375,624.9000244140625
2025-06-02,09:45:00,624.0,632.1500244140625,621.0999755859375,630.7999877929688
2025-06-02,10:00:00,631.4000244140625,632.0,625.4000244140625,625.4000244140625
2025-06-02,10:15:00,625.7000122070312,630.25,625.0,628.9500122070312
2025-06-02,10:30:00,629.4500122070312,629.7000122070312,627.2999877929688,629.3499755859375
2025-06-02,10:45:00,629.4000244140625,630.9000244140625,628.5499877929688,629.6500244140625
2025-06-02,11:00:00,629.0999755859375,629.6500244140625,628.2999877929688,629.4500122070312
2025-06-02,11:15:00,629.5999755859375,629.9500122070312,626.2000122070312,626.6500244140625
2025-06-02,11:30:00,626.8499755859375,628.9500122070312,626.6500244140625,627.0
2025-06-02,11:45:00,627.0,627.9500122070312,626.75,627.3499755859375
2025-06-02,12:00:00,627.9000244140625,629.5999755859375,627.4000244140625,629.0
2025-06-02,12:15:00,629.0,629.7000122070312,628.1500244140625,629.5999755859375
2025-06-02,12:30:00,629.9000244140625,633.75,629.0,631.0
2025-06-02,12:45:00,631.0,631.0,627.0499877929688,627.0499877929688
2025-06-02,13:00:00,626.9500122070312,627.75,626.3499755859375,626.5499877929688
2025-06-02,13:15:00,626.4500122070312,628.0,625.1500244140625,627.4500122070312
2025-06-02,13:30:00,627.4000244140625,627.5,626.0999755859375,627.5
2025-06-02,13:45:00,627.4000244140625,628.6500244140625,626.5,627.5
2025-06-02,14:00:00,627.5,628.2999877929688,626.0,627.2000122070312
2025-06-02,14:15:00,627.2000122070312,628.25,626.2999877929688,627.0
2025-06-02,14:30:00,627.4500122070312,628.5,625.5,626.5
2025-06-02,14:45:00,626.0999755859375,628.2999877929688,626.0999755859375,626.7999877929688
2025-06-02,15:00:00,627.0,631.5499877929688,626.0499877929688,629.0
2025-06-02,15:15:00,629.0,629.2999877929688,624.5,625.0
2025-06-03,09:15:00,631.0,631.0,622.0499877929688,622.7000122070312
2025-06-03,09:30:00,622.3499755859375,625.7999877929688,621.5999755859375,622.5
2025-06-03,09:45:00,622.5499877929688,623.2000122070312,618.5,619.0
2025-06-03,10:00:00,619.3499755859375,620.2999877929688,618.5,619.2000122070312
2025-06-03,10:15:00,619.4500122070312,622.3499755859375,619.0,621.3499755859375
2025-06-03,10:30:00,621.8499755859375,622.7999877929688,620.0,621.9000244140625
2025-06-03,10:45:00,621.5499877929688,623.2000122070312,620.9500122070312,622.5
2025-06-03,11:00:00,622.5,623.5,620.5,620.5
2025-06-03,11:15:00,620.7999877929688,621.2000122070312,619.5999755859375,621.0
2025-06-03,11:30:00,621.0,621.9000244140625,619.5999755859375,620.75
2025-06-03,11:45:00,620.7000122070312,621.5499877929688,620.2999877929688,621.2000122070312
2025-06-03,12:00:00,621.4000244140625,621.4000244140625,620.0,620.0499877929688
2025-06-03,12:15:00,620.0,620.2999877929688,616.1500244140625,617.9500122070312
2025-06-03,12:30:00,617.8499755859375,619.2000122070312,617.2999877929688,619.2000122070312
2025-06-03,12:45:00,619.2000122070312,619.3499755859375,617.2999877929688,617.6500244140625
2025-06-03,13:00:00,617.7000122070312,617.8499755859375,612.7999877929688,615.3499755859375
2025-06-03,13:15:00,615.0999755859375,615.9500122070312,613.2000122070312,615.0
2025-06-03,13:30:00,615.0,615.8499755859375,614.5,615.6500244140625
2025-06-03,13:45:00,615.6500244140625,616.5999755859375,615.0,615.7999877929688
2025-06-03,14:00:00,615.3499755859375,615.8499755859375,614.0499877929688,614.6500244140625
2025-06-03,14:15:00,614.7000122070312,614.7000122070312,613.25,613.75
2025-06-03,14:30:00,614.25,615.5999755859375,613.2000122070312,615.5999755859375
2025-06-03,14:45:00,615.25,617.9500122070312,615.25,617.3499755859375
2025-06-03,15:00:00,617.3499755859375,617.5499877929688,615.2000122070312,615.5
2025-06-03,15:15:00,615.75,615.9500122070312,611.9500122070312,615.1500244140625
2025-06-04,09:15:00,616.5,626.9500122070312,613.25,621.2000122070312
2025-06-04,09:30:00,620.7999877929688,623.0,616.1500244140625,616.9000244140625
2025-06-04,09:45:00,616.7000122070312,618.3499755859375,610.8499755859375,614.0
2025-06-04,10:00:00,614.0999755859375,617.4500122070312,613.2999877929688,616.4000244140625
2025-06-04,10:15:00,616.4000244140625,620.4500122070312,614.9000244140625,616.7999877929688
2025-06-04,10:30:00,616.5,620.6500244140625,616.5,619.8499755859375
2025-06-04,10:45:00,619.7000122070312,621.7999877929688,619.4000244140625,621.4500122070312
2025-06-04,11:00:00,621.2999877929688,622.9500122070312,620.1500244140625,621.7000122070312
2025-06-04,11:15:00,622.2000122070312,622.6500244140625,620.3499755859375,621.7999877929688
2025-06-04,11:30:00,621.7999877929688,622.4500122070312,620.5999755859375,621.5
2025-06-04,11:45:00,621.5,624.75,621.0,621.6500244140625
2025-06-04,12:00:00,621.5499877929688,621.5499877929688,618.0999755859375,619.7000122070312
2025-06-04,12:15:00,619.7000122070312,619.7000122070312,617.3499755859375,617.7000122070312
2025-06-04,12:30:00,617.7000122070312,619.9000244140625,617.7000122070312,619.2999877929688
2025-06-04,12:45:00,619.25,619.9500122070312,618.9000244140625,618.9000244140625
2025-06-04,13:00:00,619.0499877929688,620.0,619.0,619.6500244140625
2025-06-04,13:15:00,620.0,620.0,619.0999755859375,619.7999877929688
2025-06-04,13:30:00,618.5999755859375,618.5999755859375,616.25,617.0499877929688
2025-06-04,13:45:00,616.6500244140625,618.5,616.6500244140625,617.6500244140625
2025-06-04,14:00:00,617.7000122070312,617.9500122070312,616.25,616.4500122070312
2025-06-04,14:15:00,616.4500122070312,617.7000122070312,616.1500244140625,616.5
2025-06-04,14:30:00,616.5,616.5,615.0499877929688,615.4000244140625
2025-06-04,14:45:00,615.4000244140625,616.8499755859375,614.5,616.1500244140625
2025-06-04,15:00:00,616.25,626.9000244140625,615.7000122070312,626.2999877929688
2025-06-04,15:15:00,626.3499755859375,629.75,625.7000122070312,626.2999877929688
2025-06-05,09:15:00,631.2999877929688,638.4000244140625,631.2999877929688,635.0999755859375
2025-06-05,09:30:00,634.7000122070312,635.7000122070312,631.25,632.5
2025-06-05,09:45:00,632.0999755859375,632.4000244140625,630.0,630.0
2025-06-05,10:00:00,630.5,631.0,627.9000244140625,630.5999755859375
2025-06-05,10:15:00,630.5499877929688,633.0499877929688,629.25,629.8499755859375
2025-06-05,10:30:00,630.4000244140625,630.4000244140625,628.5499877929688,628.5499877929688
2025-06-05,10:45:00,628.9000244140625,629.5,628.0499877929688,628.5
2025-06-05,11:00:00,628.7999877929688,630.4000244140625,628.2000122070312,630.0999755859375
2025-06-05,11:15:00,630.0,632.5,629.6500244140625,631.0499877929688
2025-06-05,11:30:00,631.5999755859375,632.2000122070312,631.0,631.5
2025-06-05,11:45:00,631.2000122070312,632.8499755859375,630.7999877929688,632.5499877929688
2025-06-05,12:00:00,632.4000244140625,632.4500122070312,631.2999877929688,631.5999755859375
