Date,Open,High,Low,Close
2025-06-16,1683.800048828125,1687.5,1656.0,1683.4000244140625
2025-06-17,1675.0999755859375,1685.5999755859375,1642.0,1653.199951171875
2025-06-18,1645.0,1664.199951171875,1637.4000244140625,1660.4000244140625
2025-06-19,1660.800048828125,1661.5999755859375,1631.9000244140625,1639.199951171875
2025-06-20,1633.9000244140625,1645.5,1625.0,1636.699951171875
2025-06-23,1636.0,1708.699951171875,1630.0999755859375,1684.800048828125
2025-06-24,1691.0,1703.699951171875,1674.5999755859375,1683.0999755859375
2025-06-25,1689.0,1729.0,1680.4000244140625,1717.0999755859375
2025-06-26,1719.0,1743.5999755859375,1709.300048828125,1732.0
2025-06-27,1728.0,1738.0,1706.800048828125,1711.199951171875
2025-06-30,1719.9000244140625,1758.199951171875,1715.4000244140625,1753.800048828125
2025-07-01,1752.199951171875,1764.0,1740.0999755859375,1754.300048828125
2025-07-02,1753.0,1776.9000244140625,1743.199951171875,1770.0
2025-07-03,1767.9000244140625,1786.4000244140625,1761.0999755859375,1783.5
2025-07-04,1778.0999755859375,1843.300048828125,1775.0,1830.4000244140625
2025-07-07,1836.0999755859375,1879.4000244140625,1826.0999755859375,1860.0999755859375
2025-07-08,1860.0999755859375,1862.0,1822.0999755859375,1830.5
2025-07-09,1826.0,1832.9000244140625,1792.5999755859375,1818.800048828125
2025-07-10,1821.9000244140625,1920.0,1813.0999755859375,1904.0
2025-07-11,2094.39990234375,2284.800048828125,2094.39990234375,2181.10009765625
2025-07-14,2170.10009765625,2197.699951171875,2138.5,2181.89990234375
