Date,Open,Close
2019-12-02,123.85,122.19
2019-12-03,122.23,143.19
2019-12-04,126.07,126.82
2019-12-05,128.34,122.23
2019-12-06,120.18,128.08
2019-12-07,121.24,128.9
2019-12-08,122.31,129.71
2019-12-09,123.37,130.53
2019-12-10,120.05,126.51
2019-12-11,119.48,126.16
2019-12-12,120.92,135.33
2019-12-13,125.33,126.51
2019-12-14,123.29,126.47
2019-12-15,121.26,126.42
2019-12-16,119.22,126.38
2019-12-17,121.27,122.45
2019-12-18,120.44,125.2
2019-12-19,118.09,124.85
2019-12-20,118.35,122.67
2019-12-21,119.48,121.36
2019-12-22,120.62,120.05
2019-12-23,121.75,118.74
2019-12-24,120.49,122.1
2019-12-25,121.16,121.25
2019-12-26,121.84,120.4
2019-12-27,118.7,124.85
2019-12-28,119.45,122.81
2019-12-29,120.21,120.78
2019-12-30,120.97,118.74
2019-12-31,121.32,121.32
