Date,Open,High,Low,Close
2011-08-22,21.560177890694344,21.560177890694344,18.507347431192727,20.946792602539062
2011-08-23,21.433272368370954,21.856297994469582,20.460314092700518,21.701189041137695
2011-08-24,21.99730281240596,23.964368866737043,21.99730281240596,23.0407657623291
2011-08-25,23.68940330753188,24.105378389376547,22.991412290773034,23.329832077026367
2011-08-26,23.294582641254305,23.40738869743067,21.23586173546686,21.546079635620117
2011-08-29,21.574280261469013,22.716448450355156,21.574280261469013,22.321624755859375
2011-08-30,23.045676507487975,23.906242081239498,22.031957904575076,22.396604537963867
2011-09-02,22.31637797094172,22.608096262037453,21.813166109278672,22.097591400146484
2011-09-05,22.352847549010004,22.877936760493967,21.951734203193393,22.389310836791992
2011-09-06,22.6080997034293,24.05210022419329,22.6080997034293,22.87793731689453
2011-09-07,23.08213795666051,23.191531242607176,22.46223808823936,22.60080337524414
2011-09-08,22.316377308290384,23.184237437558608,22.316377308290384,22.513286590576172
2011-09-09,22.899813778404543,23.140481077818407,22.360136893371422,22.549753189086914
2011-09-12,22.549754571415153,22.87064489631173,21.30266343077019,21.900684356689453
2011-09-13,21.87880567249238,23.1258968313049,21.747533371044078,22.505998611450195
2011-09-14,22.681026378153955,22.994621953486163,22.24344979832476,22.60080337524414
2011-09-15,22.527876384374885,22.739373420321485,22.170522759680512,22.25074577331543
2011-09-16,21.878805860549996,22.170522470280645,21.725654554540334,21.886098861694336
2011-09-19,21.886097498245768,22.571632691020707,21.587086187976958,21.71106719970703
2011-09-20,22.024662049921858,22.454945640065738,21.60167317824312,21.86421775817871
2011-09-21,21.87880260601029,21.87880260601029,21.35371003776992,21.572498321533203
2011-09-22,22.60809677609641,22.60809677609641,20.711933853933896,21.120338439941406
2011-09-23,20.711934812330814,21.00365312355818,20.055571618606642,20.44938850402832
2011-09-26,21.120341185813754,21.28807849865641,20.332703912972395,20.4056339263916
2011-09-27,20.34728706172196,21.142217224407407,20.34728706172196,20.69734764099121
2011-09-28,20.930723072461003,21.215148382362162,20.420218176407754,20.587955474853516
2011-09-29,20.427509421420098,20.82862274203673,20.288944126093796,20.347288131713867
2011-09-30,20.68276324311512,21.134925861889588,20.179551336173013,20.33270263671875
2011-10-03,24.402159101107934,24.402159101107934,20.201430146353182,20.310823440551758
2011-10-04,22.462239568168414,22.462239568168414,20.12849994601549,20.288944244384766
2011-10-05,20.711935289555978,20.828623303944088,20.033693078010725,20.172258377075195
2011-10-07,19.69092592212903,21.12034038690347,18.96163096958825,20.318117141723633
2011-10-10,20.63900575258699,20.70464276218145,20.12850083202775,20.318117141723633
2011-10-11,20.6244189234333,20.93072323790346,20.347288330078953,20.39104461669922
2011-10-12,20.711934050634465,20.967185630797303,20.128499167657345,20.179550170898438
2011-10-13,20.420216140635922,20.624416704282567,20.135790859090243,20.26706314086914
2011-10-14,20.420218918316966,20.566077219914177,20.259772896736457,20.456682205200195
2011-10-17,20.78486695315491,20.78486695315491,20.004520948878188,20.471269607543945
2011-10-18,20.639005186851904,22.447653939462754,20.42021859691042,20.894258499145508
2011-10-19,21.164096086392455,21.70377471422092,20.711935186942895,21.29537010192871
